MW,AliR_C,AroR_C,ChiA_C,SA,NHOH_C,HetA_C,RotB_C,BriA_C,HBD_C,HBA_C,FusedR_C,LogP_C,source
0.7687700000000003,0.25,0.3333333333333333,0.3333333333333333,0.6,0.5,1.0,1.25,0.0,0.6,0.6,0.0,0.4063800000000001,ABL_dataset_2HZ0_GIN_processed
0.7210040000000003,0.25,0.3333333333333333,0.16666666666666666,0.5499999999999999,0.5,0.6,1.125,0.0,0.6,0.4,0.0,0.38180000000000003,ABL_dataset_2HZ0_GIN_processed
0.9511560000000004,0.25,1.6666666666666667,0.0,0.8333333333333334,1.0,1.0,0.875,0.0,1.0,1.0,0.8333333333333334,1.0482800000000005,ABL_dataset_2HZ0_GIN_processed
0.9450840000000006,0.25,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.0,1.25,0.0,1.2,0.8,0.0,0.2837599999999999,ABL_dataset_2HZ0_GIN_processed
0.54149,0.75,0.0,0.3333333333333333,0.6833333333333332,0.5,0.7,0.375,0.0,0.4,0.6,0.0,0.26676,ABL_dataset_2HZ0_GIN_processed
0.8307220000000002,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.5,0.7,0.75,0.0,0.6,0.4,0.3333333333333333,0.6829000000000003,ABL_dataset_2HZ0_GIN_processed
0.8770500000000004,0.25,0.6666666666666666,0.0,0.5833333333333334,0.3333333333333333,1.0,1.25,0.0,0.4,0.6,0.3333333333333333,1.0298380000000007,ABL_dataset_2HZ0_GIN_processed
0.8249860000000003,0.25,1.0,0.16666666666666666,0.7166666666666667,0.5,0.6,0.625,0.0,0.6,0.6,0.3333333333333333,0.8961560000000007,ABL_dataset_2HZ0_GIN_processed
0.9150760000000004,0.25,1.3333333333333333,0.0,0.75,0.3333333333333333,0.9,0.625,0.0,0.4,0.9,0.6666666666666666,0.5923180000000002,ABL_dataset_2HZ0_GIN_processed
0.470582,0.25,0.3333333333333333,0.3333333333333333,0.6,0.8333333333333334,0.6,0.375,0.0,0.6,0.5,0.0,-0.11171999999999968,ABL_dataset_2HZ0_GIN_processed
0.9118220000000004,1.25,0.0,1.5,1.2,0.3333333333333333,1.2,0.125,0.0,0.4,0.7,0.6666666666666666,0.4721400000000001,ABL_dataset_2HZ0_GIN_processed
0.5505440000000001,0.25,0.3333333333333333,0.16666666666666666,0.5499999999999999,1.3333333333333333,0.9,0.375,0.0,1.2,0.8,0.3333333333333333,-0.23016399999999998,ABL_dataset_2HZ0_GIN_processed
0.9173520000000006,1.25,0.0,1.1666666666666667,1.0999999999999999,0.5,0.8,0.875,0.0,0.4,0.8,0.6666666666666666,0.6165000000000003,ABL_dataset_2HZ0_GIN_processed
0.7271040000000002,0.25,0.6666666666666666,0.5,0.7333333333333334,0.3333333333333333,0.6,0.875,0.0,0.4,0.6,0.0,0.8869240000000007,ABL_dataset_2HZ0_GIN_processed
0.8311260000000004,0.5,0.6666666666666666,0.5,0.8166666666666668,0.3333333333333333,0.8,0.625,0.0,0.4,0.8,0.3333333333333333,0.9201400000000006,ABL_dataset_2HZ0_GIN_processed
0.8827000000000003,0.25,0.6666666666666666,0.3333333333333333,0.6833333333333332,0.16666666666666666,1.0,0.5,0.0,0.2,0.3,0.0,1.1704760000000005,ABL_dataset_2HZ0_GIN_processed
0.6689760000000003,1.0,0.3333333333333333,0.16666666666666666,0.7999999999999999,0.16666666666666666,0.3,0.625,0.0,0.2,0.3,0.3333333333333333,1.1814200000000008,ABL_dataset_2HZ0_GIN_processed
0.6346980000000002,0.25,0.6666666666666666,0.16666666666666666,0.6333333333333333,0.16666666666666666,0.8,0.75,0.0,0.2,0.7,0.3333333333333333,0.6287840000000002,ABL_dataset_2HZ0_GIN_processed
0.566786,0.75,0.0,0.3333333333333333,0.6833333333333332,0.16666666666666666,0.5,0.375,0.0,0.2,0.3,0.0,0.32858,ABL_dataset_2HZ0_GIN_processed
0.8208760000000002,0.0,1.0,0.3333333333333333,0.6833333333333332,0.6666666666666666,1.1,0.875,0.0,0.6,0.9,0.0,0.18063999999999994,ABL_dataset_2HZ0_GIN_processed
0.8933440000000007,1.0,0.0,1.0,0.9666666666666667,0.0,0.4,1.625,0.0,0.0,0.4,0.3333333333333333,1.4621200000000019,ABL_dataset_2HZ0_GIN_processed
0.8719980000000002,1.0,0.3333333333333333,0.16666666666666666,0.7999999999999999,0.16666666666666666,0.5,1.125,0.0,0.2,0.4,0.3333333333333333,1.1091800000000012,ABL_dataset_2HZ0_GIN_processed
0.7869740000000003,0.25,0.6666666666666666,0.16666666666666666,0.6333333333333333,0.3333333333333333,0.6,0.625,0.0,0.4,0.5,0.0,0.8754640000000006,ABL_dataset_2HZ0_GIN_processed
0.7669100000000002,0.0,1.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.6,0.5,0.0,0.2,0.4,0.6666666666666666,0.8731600000000006,ABL_dataset_2HZ0_GIN_processed
1.0533700000000006,1.25,0.3333333333333333,0.5,0.9833333333333334,0.6666666666666666,0.8,1.0,0.0,0.6,0.7,0.6666666666666666,0.910180000000001,ABL_dataset_2HZ0_GIN_processed
0.7700340000000002,0.0,0.3333333333333333,0.16666666666666666,0.4666666666666666,0.16666666666666666,0.5,1.625,0.0,0.2,0.4,0.0,1.0675600000000012,ABL_dataset_2HZ0_GIN_processed
0.7910220000000006,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0,0.8,1.0,0.0,0.0,0.8,0.3333333333333333,0.45014000000000004,ABL_dataset_2HZ0_GIN_processed
0.8430460000000004,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.75,0.0,0.6,0.9,0.3333333333333333,0.32289999999999996,ABL_dataset_2HZ0_GIN_processed
0.8426420000000003,0.75,0.0,0.8333333333333334,0.8333333333333334,0.5,0.9,0.625,0.0,0.8,0.4,0.3333333333333333,0.4033399999999999,ABL_dataset_2HZ0_GIN_processed
0.528642,1.0,0.0,0.8333333333333334,0.9166666666666666,0.16666666666666666,0.4,0.5,0.0,0.2,0.3,0.3333333333333333,0.3694799999999999,ABL_dataset_2HZ0_GIN_processed
0.8657220000000002,1.25,0.0,1.1666666666666667,1.0999999999999999,0.6666666666666666,1.2,0.625,0.0,0.6,0.8,0.5,0.19114,ABL_dataset_2HZ0_GIN_processed
1.2415459999999998,1.25,0.0,1.3333333333333333,1.1500000000000001,0.6666666666666666,1.2,1.0,0.0,0.8,0.7,0.5,1.206680000000001,ABL_dataset_2HZ0_GIN_processed
0.7470000000000003,0.5,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4,0.875,0.0,0.0,0.3,0.0,0.8942440000000008,ABL_dataset_2HZ0_GIN_processed
0.9511380000000002,1.25,0.3333333333333333,1.1666666666666667,1.1833333333333333,1.0,1.1,1.0,0.0,1.0,0.9,0.6666666666666666,0.4193399999999999,ABL_dataset_2HZ0_GIN_processed
0.572576,0.0,0.0,0.3333333333333333,0.43333333333333335,0.5,0.9,0.875,0.0,0.6,0.5,0.0,-0.036740000000000085,ABL_dataset_2HZ0_GIN_processed
